symbol,entry_timeframe,alignment,window_minutes,events,mean_mfe_bps,median_mfe_bps,mean_mae_bps,mean_terminal_return_bps,terminal_win_rate,mean_time_to_mfe_minutes,target_25bps_hit_rate,target_50bps_hit_rate,target_100bps_hit_rate,t50_s25_resolved_target_win_rate,t100_s50_resolved_target_win_rate
SOLUSDT,1h,DAILY_ONLY,240,125,116.21486471591197,66.35536986974833,-100.77295325130919,7.8219904583483295,0.488,106.504,0.816,0.632,0.352,0.3305785123966942,0.2980769230769231
SOLUSDT,1h,FULL_ALIGNMENT,240,56,146.94357775888406,66.74881376408038,-113.50662113482083,29.903364430088622,0.5,119.46428571428571,0.8392857142857143,0.6428571428571429,0.35714285714285715,0.25,0.28846153846153844
SOLUSDT,1m,DAILY_4H,15,4633,26.203523470918334,16.886705557261905,-26.698246866453598,-1.1356495517335938,0.47355924886682493,7.156054392402331,0.3563565724152817,0.1390028059572631,0.03129721562702353,0.23885209713024283,0.1773981603153745
SOLUSDT,1m,DAILY_4H_1H,15,2755,28.39975522392114,18.287349924466234,-28.52340348974925,-1.415402941322126,0.467513611615245,7.1353901996370235,0.3836660617059891,0.15825771324863883,0.037023593466424684,0.24948453608247423,0.1900990099009901
SOLUSDT,1m,DAILY_4H_1H_15M,15,1563,30.488992338772405,19.259576289323288,-30.28523510373276,-1.7559631772412028,0.45489443378119004,6.99872040946897,0.40435060780550225,0.18042226487523993,0.044785668586052464,0.2576617480136209,0.203125
SOLUSDT,1m,DAILY_ONLY,15,8310,25.09680990209143,16.164695436167165,-24.830370856288408,-0.7266965992595714,0.47352587244283995,7.097713598074609,0.34283995186522265,0.1282791817087846,0.026714801444043323,0.2421772285038128,0.17911714770797962
SOLUSDT,1m,FULL_ALIGNMENT,15,896,33.16537189801361,20.978659664677714,-32.078585429916565,-1.3843340328385294,0.453125,6.965401785714286,0.4408482142857143,0.20758928571428573,0.052455357142857144,0.2665441176470588,0.21875
SOLUSDT,1m,DAILY_4H,30,4633,38.17219350979775,24.151811385852984,-38.52489788906879,-1.375937041753584,0.46665227714224045,14.020720915173753,0.4888840923807468,0.24368659615799698,0.07576084610403626,0.2678293366552476,0.21712328767123287
SOLUSDT,1m,DAILY_4H_1H,30,2755,41.75837767630705,25.722684958353614,-41.4533650854537,-1.8167852556676711,0.45952813067150633,13.822141560798547,0.5128856624319419,0.2707803992740472,0.09074410163339383,0.27498756837394334,0.2302231237322515
SOLUSDT,1m,DAILY_4H_1H_15M,30,1563,45.15673174866221,27.478566717960007,-42.61234148622915,-1.1387438174584978,0.4619321817018554,13.6340371081254,0.5329494561740243,0.2962252079334613,0.10556621880998081,0.2849785407725322,0.25
SOLUSDT,1m,DAILY_ONLY,30,8310,36.25563735753233,23.33508934182604,-35.92930628644586,-0.6299679850319183,0.4755716004813478,13.94849578820698,0.47701564380264744,0.22912154031287604,0.06630565583634175,0.272,0.2149215769393811
SOLUSDT,1m,FULL_ALIGNMENT,30,896,50.30960017589757,29.700200582186696,-44.83301503560106,0.2309670862237741,0.4732142857142857,13.486607142857142,0.5714285714285714,0.32589285714285715,0.12723214285714285,0.28939828080229224,0.2770083102493075
SOLUSDT,1m,DAILY_4H,60,4633,55.35176106226129,34.90216816499192,-54.777755650913456,-0.6680157710061977,0.4737750917332182,28.063673645586015,0.6123462119576948,0.3695229872652709,0.14720483488020722,0.29434057604850933,0.2502102607232969
SOLUSDT,1m,DAILY_4H_1H,60,2755,61.15821912432199,36.460344014068724,-58.55027862222269,-1.3681840689428328,0.4577132486388385,27.39709618874773,0.6297640653357531,0.3952813067150635,0.17023593466424683,0.29777594728171336,0.2602827763496144
SOLUSDT,1m,DAILY_4H_1H_15M,60,1563,67.18772248176059,39.967150287434364,-59.52303845870208,1.0393409993037548,0.47920665387076133,27.41650671785029,0.653230966090851,0.4267434420985285,0.18746001279590532,0.3068017366136035,0.2772166105499439
SOLUSDT,1m,DAILY_ONLY,60,8310,52.06606663127147,33.65407109400809,-51.17565823312667,0.1363238630213874,0.4874849578820698,28.048014440433214,0.6070998796630566,0.3529482551143201,0.13080625752105896,0.29761211415259176,0.24446142093200918
SOLUSDT,1m,FULL_ALIGNMENT,60,896,73.09515961770116,45.4789042777104,-61.685359468337445,0.3832289477870669,0.47544642857142855,26.859375,0.6852678571428571,0.46875,0.21651785714285715,0.3116564417177914,0.29831144465290804
SOLUSDT,1m,DAILY_4H,120,4633,81.0580914544243,51.61579892279944,-79.04748773962034,-2.291850351270142,0.47096913447010574,55.531620979926615,0.7250161882149795,0.5083099503561407,0.2521044679473343,0.30634523538776437,0.2783882783882784
SOLUSDT,1m,DAILY_4H_1H,120,2755,88.79579620366935,54.75645635828697,-84.61428694434211,-4.712702070452947,0.45480943738656987,52.98003629764065,0.7303085299455535,0.5259528130671506,0.2754990925589837,0.31167359274650547,0.2777777777777778
SOLUSDT,1m,DAILY_4H_1H_15M,120,1563,97.57245267884089,59.73995548787414,-85.34739310628274,-2.424985825716295,0.4638515674984005,52.10300703774792,0.7402431222008957,0.5527831094049904,0.29878438899552145,0.3164218958611482,0.2907861369399831
SOLUSDT,1m,DAILY_ONLY,120,8310,76.06089807244197,49.789656016617776,-73.81220848711264,-0.4846478799882182,0.48953068592057764,56.2768953068592,0.723826714801444,0.4977135980746089,0.23561973525872443,0.3149007476153648,0.279145546705286
SOLUSDT,1m,FULL_ALIGNMENT,120,896,104.33385525817233,64.97129382224797,-89.5672232972146,-2.7564909393676964,0.45535714285714285,51.6640625,0.7578125,0.5959821428571429,0.33816964285714285,0.3219178082191781,0.30834512022630833
SOLUSDT,1m,DAILY_4H,240,4633,118.12145796627233,74.17709782104876,-112.22809723441283,-3.679311443723734,0.46794733434060004,108.993956399741,0.804230520181308,0.632851284265055,0.388301316641485,0.3114610673665792,0.30139372822299654
SOLUSDT,1m,DAILY_4H_1H,240,2755,129.43652570813768,76.50356006665638,-121.04407279796054,-10.040348239076211,0.4377495462794918,103.51107078039928,0.8,0.6323049001814882,0.4148820326678766,0.31240822320117473,0.30383838383838385
SOLUSDT,1m,DAILY_4H_1H_15M,240,1563,142.92418628400728,85.00677590242756,-120.92169851854739,-6.258400583451383,0.43953934740882916,101.15163147792707,0.8035828534868842,0.6506717850287908,0.44337811900191937,0.3165699548678272,0.31827805222300637
SOLUSDT,1m,DAILY_ONLY,240,8310,109.76719491428176,71.38860020785009,-106.61447328491873,-0.8885754684184662,0.4817087845968712,110.71167268351384,0.8061371841155235,0.6302045728038508,0.36606498194945847,0.3227032993989942,0.3003020279016252
SOLUSDT,1m,FULL_ALIGNMENT,240,896,154.56081765505093,91.80116906048141,-125.73597159216787,-4.704497570868914,0.4185267857142857,98.80022321428571,0.8180803571428571,0.6897321428571429,0.47098214285714285,0.3229050279329609,0.32973621103117506
SOLUSDT,5m,DAILY_4H,15,923,28.80277873489831,17.7935943060481,-25.97952614638109,1.061674156389661,0.4745395449620802,7.057421451787649,0.38028169014084506,0.1581798483206934,0.041170097508125676,0.271523178807947,0.22641509433962265
SOLUSDT,5m,DAILY_4H_1H,15,512,32.0349625094997,20.245334851164422,-27.67534137774191,1.5541879055068724,0.484375,7.146484375,0.419921875,0.166015625,0.05078125,0.2558139534883721,0.24489795918367346
SOLUSDT,5m,DAILY_4H_1H_15M,15,243,34.99594377069806,23.239436619719722,-30.1643502795856,2.893671141670463,0.5061728395061729,7.415637860082304,0.4691358024691358,0.20164609053497942,0.04526748971193416,0.312,0.18
SOLUSDT,5m,DAILY_ONLY,15,1675,26.109001427964735,15.92018679685836,-24.717913151489917,-0.08699756356948991,0.46507462686567164,6.949850746268656,0.3528358208955224,0.14029850746268657,0.03283582089552239,0.261038961038961,0.203125
SOLUSDT,5m,FULL_ALIGNMENT,15,243,34.99594377069806,23.239436619719722,-30.1643502795856,2.893671141670463,0.5061728395061729,7.415637860082304,0.4691358024691358,0.20164609053497942,0.04526748971193416,0.312,0.18
SOLUSDT,5m,DAILY_4H,30,923,43.62619118694821,26.815902996386587,-38.37525640109399,1.7812424531772229,0.46912242686890576,14.29035752979415,0.5265438786565547,0.28060671722643554,0.0866738894907909,0.3050847457627119,0.24
SOLUSDT,5m,DAILY_4H_1H,30,512,49.94624488771862,30.056159772512416,-41.30010810399076,3.0951341076702623,0.47265625,14.048828125,0.552734375,0.302734375,0.109375,0.3016304347826087,0.2648648648648649
SOLUSDT,5m,DAILY_4H_1H_15M,30,243,58.752181105963004,31.645569620253333,-44.07552542671165,8.050513594230976,0.45267489711934156,14.547325102880658,0.5843621399176955,0.35390946502057613,0.12345679012345678,0.3575418994413408,0.2808988764044944
SOLUSDT,5m,DAILY_ONLY,30,1675,38.7656821287741,24.515526500117346,-35.68195559880511,0.9658947123261461,0.4716417910447761,14.006567164179105,0.49014925373134327,0.24537313432835822,0.07343283582089552,0.290990990990991,0.22244488977955912
SOLUSDT,5m,FULL_ALIGNMENT,30,243,58.752181105963004,31.645569620253333,-44.07552542671165,8.050513594230976,0.45267489711934156,14.547325102880658,0.5843621399176955,0.35390946502057613,0.12345679012345678,0.3575418994413408,0.2808988764044944
SOLUSDT,5m,DAILY_4H,60,923,62.86336218807727,38.65526531568353,-54.1051059826264,1.5549432217932897,0.4875406283856988,26.806067172264356,0.638136511375948,0.4008667388949079,0.16793066088840736,0.3138780804150454,0.2792207792207792
SOLUSDT,5m,DAILY_4H_1H,60,512,73.0262827441915,42.54343629343516,-58.09931630242107,1.3933883306945922,0.474609375,26.35546875,0.666015625,0.435546875,0.19921875,0.317351598173516,0.30514705882352944
SOLUSDT,5m,DAILY_4H_1H_15M,60,243,86.08408653196625,45.98257502420155,-60.27444886991584,8.875771757269145,0.5020576131687243,26.847736625514404,0.6872427983539094,0.48148148148148145,0.2222222222222222,0.36538461538461536,0.328125
SOLUSDT,5m,DAILY_ONLY,60,1675,56.27387344609515,34.655061250805645,-50.31432454095714,1.7750375014592168,0.4919402985074627,27.343880597014927,0.6131343283582089,0.3629850746268657,0.1474626865671642,0.30553505535055353,0.26658163265306123
SOLUSDT,5m,FULL_ALIGNMENT,60,243,86.08408653196625,45.98257502420155,-60.27444886991584,8.875771757269145,0.5020576131687243,26.847736625514404,0.6872427983539094,0.48148148148148145,0.2222222222222222,0.36538461538461536,0.328125
SOLUSDT,5m,DAILY_4H,120,923,87.94060040581905,54.94505494505475,-77.57198071591421,-0.6058412917300312,0.49729144095341277,53.70314192849404,0.7443120260021668,0.5341278439869989,0.27843986998916576,0.3294930875576037,0.31007751937984496
SOLUSDT,5m,DAILY_4H_1H,120,512,99.31583482588803,61.33264095196212,-83.7466731600297,-3.2710114024439747,0.478515625,51.869140625,0.751953125,0.564453125,0.318359375,0.33401639344262296,0.3253333333333333
SOLUSDT,5m,DAILY_4H_1H_15M,120,243,115.29763026861204,64.77255998822207,-83.90333341191099,3.4707571268651343,0.5061728395061729,51.8477366255144,0.7530864197530864,0.5925925925925926,0.345679012345679,0.375,0.3442622950819672
SOLUSDT,5m,DAILY_ONLY,120,1675,79.54674502517048,50.43657465155338,-72.23537903204014,0.11685852567854237,0.48656716417910445,54.44059701492537,0.7259701492537314,0.5014925373134328,0.24955223880597016,0.3179190751445087,0.2949061662198391
SOLUSDT,5m,FULL_ALIGNMENT,120,243,115.29763026861204,64.77255998822207,-83.90333341191099,3.4707571268651343,0.5061728395061729,51.8477366255144,0.7530864197530864,0.5925925925925926,0.345679012345679,0.375,0.3442622950819672
SOLUSDT,5m,DAILY_4H,240,923,125.51335050940713,82.23510806536716,-110.1126186774802,4.7274307323704665,0.49295774647887325,108.45612134344529,0.8266522210184182,0.6717226435536294,0.4171180931744312,0.33002207505518766,0.3237139272271016
SOLUSDT,5m,DAILY_4H_1H,240,512,138.12170969368333,89.36837272366382,-118.28624625669046,-0.5972251988095296,0.46484375,104.66796875,0.8359375,0.69140625,0.4453125,0.3326732673267327,0.3347921225382932
SOLUSDT,5m,DAILY_4H_1H_15M,240,243,151.7686275694864,96.21993127147732,-117.48880092982469,0.38017042459281536,0.4897119341563786,101.78600823045268,0.8395061728395061,0.7160493827160493,0.48148148148148145,0.3775933609958506,0.3515981735159817
SOLUSDT,5m,DAILY_ONLY,240,1675,114.80256292126917,73.00961872754641,-104.31207744449812,3.757587847901942,0.48835820895522386,111.21074626865672,0.8155223880597015,0.6447761194029851,0.3850746268656716,0.3202933985330073,0.31422505307855625
SOLUSDT,5m,FULL_ALIGNMENT,240,243,151.7686275694864,96.21993127147732,-117.48880092982469,0.38017042459281536,0.4897119341563786,101.78600823045268,0.8395061728395061,0.7160493827160493,0.48148148148148145,0.3775933609958506,0.3515981735159817
